,Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
88924,2016-08-03 07:00:00.000 +0200,Partly Cloudy,rain,18.62222222222222,18.62222222222222,0.74,10.6904,302.0,16.1,0.0,1016.96,Partly cloudy throughout the day.
88925,2016-08-03 08:00:00.000 +0200,Partly Cloudy,rain,20.80555555555556,20.80555555555556,0.64,12.4775,323.0,15.1823,0.0,1016.99,Partly cloudy throughout the day.
88926,2016-08-03 09:00:00.000 +0200,Partly Cloudy,rain,22.71111111111111,22.71111111111111,0.62,15.955100000000002,321.0,16.1,0.0,1017.14,Partly cloudy throughout the day.
88927,2016-08-03 10:00:00.000 +0200,Partly Cloudy,rain,23.86666666666666,23.86666666666666,0.58,16.1483,321.0,15.826300000000002,0.0,1017.05,Partly cloudy throughout the day.
88928,2016-08-03 11:00:00.000 +0200,Partly Cloudy,rain,24.97222222222222,24.97222222222222,0.53,14.312900000000004,324.0,10.3523,0.0,1017.2,Partly cloudy throughout the day.
88929,2016-08-03 12:00:00.000 +0200,Partly Cloudy,rain,26.03888888888889,26.03888888888889,0.48,16.0839,302.0,9.982,0.0,1017.05,Partly cloudy throughout the day.
88930,2016-08-03 13:00:00.000 +0200,Partly Cloudy,rain,27.17222222222222,27.64444444444445,0.51,12.8317,311.0,9.982,0.0,1016.83,Partly cloudy throughout the day.
88931,2016-08-03 14:00:00.000 +0200,Mostly Cloudy,rain,26.21111111111112,26.21111111111112,0.52,15.504300000000002,330.0,15.3111,0.0,1016.33,Partly cloudy throughout the day.
88932,2016-08-03 15:00:00.000 +0200,Mostly Cloudy,rain,27.15,27.37777777777778,0.47,14.49,319.0,16.1,0.0,1016.04,Partly cloudy throughout the day.
88933,2016-08-03 16:00:00.000 +0200,Mostly Cloudy,rain,27.194444444444443,27.661111111111115,0.51,15.6009,318.0,16.1,0.0,1015.74,Partly cloudy throughout the day.
88934,2016-08-03 17:00:00.000 +0200,Mostly Cloudy,rain,27.11111111111111,27.30555555555556,0.47,18.5472,311.0,15.552600000000002,0.0,1015.69,Partly cloudy throughout the day.
88935,2016-08-03 18:00:00.000 +0200,Partly Cloudy,rain,26.15555555555555,26.15555555555555,0.5,15.7458,329.0,16.1,0.0,1015.53,Partly cloudy throughout the day.
88936,2016-08-03 19:00:00.000 +0200,Partly Cloudy,rain,25.04444444444444,25.04444444444444,0.58,11.1412,329.0,16.1,0.0,1015.7,Partly cloudy throughout the day.
88937,2016-08-03 20:00:00.000 +0200,Partly Cloudy,rain,22.633333333333333,22.633333333333333,0.69,7.422100000000001,332.0,15.552600000000002,0.0,1015.87,Partly cloudy throughout the day.
88938,2016-08-03 21:00:00.000 +0200,Partly Cloudy,rain,21.03888888888889,21.03888888888889,0.73,0.1288,160.0,16.1,0.0,1016.42,Partly cloudy throughout the day.
88939,2016-08-03 22:00:00.000 +0200,Partly Cloudy,rain,19.90555555555555,19.90555555555555,0.78,0.0,0.0,16.1,0.0,1016.72,Partly cloudy throughout the day.
88940,2016-08-03 23:00:00.000 +0200,Partly Cloudy,rain,18.916666666666668,18.916666666666668,0.87,5.0232,297.0,15.552600000000002,0.0,1016.76,Partly cloudy throughout the day.
88941,2016-08-30 00:00:00.000 +0200,Partly Cloudy,rain,19.95,19.95,0.69,10.9158,329.0,16.1,0.0,1016.1,Partly cloudy until night.
88942,2016-08-30 01:00:00.000 +0200,Partly Cloudy,rain,19.372222222222224,19.372222222222224,0.74,11.2056,339.0,16.0517,0.0,1016.36,Partly cloudy until night.
88943,2016-08-30 02:00:00.000 +0200,Partly Cloudy,rain,18.88888888888889,18.88888888888889,0.79,6.552700000000001,326.0,14.9569,0.0,1016.47,Partly cloudy until night.
88944,2016-08-30 03:00:00.000 +0200,Partly Cloudy,rain,17.31111111111111,17.31111111111111,0.85,6.6654,300.0,15.826300000000002,0.0,1016.35,Partly cloudy until night.
88945,2016-08-30 04:00:00.000 +0200,Partly Cloudy,rain,17.77777777777778,17.77777777777778,0.87,6.5205,319.0,15.826300000000002,0.0,1016.27,Partly cloudy until night.
88946,2016-08-30 05:00:00.000 +0200,Partly Cloudy,rain,18.72777777777777,18.72777777777777,0.87,10.6743,322.0,14.9569,0.0,1016.59,Partly cloudy until night.
88947,2016-08-30 06:00:00.000 +0200,Partly Cloudy,rain,17.755555555555556,17.755555555555556,0.9,7.776300000000001,302.0,15.826300000000002,0.0,1016.58,Partly cloudy until night.
88948,2016-08-30 07:00:00.000 +0200,Partly Cloudy,rain,18.79444444444444,18.79444444444444,0.9,9.338,310.0,15.826300000000002,0.0,1016.88,Partly cloudy until night.
88949,2016-08-30 08:00:00.000 +0200,Partly Cloudy,rain,20.822222222222223,20.822222222222223,0.8,14.715400000000002,322.0,15.150100000000002,0.0,1017.25,Partly cloudy until night.
88950,2016-08-30 09:00:00.000 +0200,Partly Cloudy,rain,22.73333333333333,22.73333333333333,0.71,13.9909,339.0,16.1,0.0,1017.52,Partly cloudy until night.
88951,2016-08-30 10:00:00.000 +0200,Partly Cloudy,rain,24.93333333333333,24.93333333333333,0.62,14.3934,350.0,16.1,0.0,1018.01,Partly cloudy until night.
88952,2016-08-30 11:00:00.000 +0200,Mostly Cloudy,rain,25.08888888888889,25.08888888888889,0.61,14.6188,349.0,15.3111,0.0,1018.57,Partly cloudy until night.
88953,2016-08-30 12:00:00.000 +0200,Mostly Cloudy,rain,27.71111111111111,28.366666666666667,0.53,19.9157,352.0,16.1,0.0,1018.59,Partly cloudy until night.
88954,2016-08-30 13:00:00.000 +0200,Mostly Cloudy,rain,27.73333333333333,28.077777777777783,0.49,20.1411,351.0,9.982,0.0,1018.59,Partly cloudy until night.
88955,2016-08-30 14:00:00.000 +0200,Mostly Cloudy,rain,28.661111111111115,28.84444444444445,0.46,16.8084,343.0,10.577700000000002,0.0,1018.47,Partly cloudy until night.
88956,2016-08-30 15:00:00.000 +0200,Mostly Cloudy,rain,28.81666666666667,28.716666666666665,0.43,21.4291,351.0,16.1,0.0,1018.29,Partly cloudy until night.
88957,2016-08-30 16:00:00.000 +0200,Mostly Cloudy,rain,28.744444444444444,28.444444444444443,0.41,21.413000000000004,342.0,15.826300000000002,0.0,1018.19,Partly cloudy until night.
88958,2016-08-30 17:00:00.000 +0200,Mostly Cloudy,rain,28.577777777777776,28.272222222222226,0.41,19.1751,342.0,15.552600000000002,0.0,1018.27,Partly cloudy until night.
88959,2016-08-30 18:00:00.000 +0200,Partly Cloudy,rain,27.127777777777776,27.227777777777774,0.45,15.295000000000002,0.0,16.1,0.0,1018.57,Partly cloudy until night.
88960,2016-08-30 19:00:00.000 +0200,Partly Cloudy,rain,24.95,24.95,0.51,10.6582,1.0,16.1,0.0,1018.75,Partly cloudy until night.
88961,2016-08-30 20:00:00.000 +0200,Partly Cloudy,rain,23.811111111111117,23.811111111111117,0.53,9.2092,2.0,15.552600000000002,0.0,1019.34,Partly cloudy until night.
88962,2016-08-30 21:00:00.000 +0200,Partly Cloudy,rain,22.15,22.15,0.59,9.1126,18.0,16.1,0.0,1020.06,Partly cloudy until night.
88963,2016-08-30 22:00:00.000 +0200,Mostly Cloudy,rain,21.57777777777778,21.57777777777778,0.59,10.7548,20.0,16.1,0.0,1020.67,Partly cloudy until night.
88964,2016-08-30 23:00:00.000 +0200,Clear,rain,21.23333333333333,21.23333333333333,0.54,12.8478,39.0,15.552600000000002,0.0,1020.99,Partly cloudy until night.
88965,2016-08-31 00:00:00.000 +0200,Partly Cloudy,rain,19.844444444444445,19.844444444444445,0.58,10.787,21.0,16.1,0.0,1021.38,Partly cloudy until evening.
88966,2016-08-31 01:00:00.000 +0200,Partly Cloudy,rain,18.71111111111112,18.71111111111112,0.64,10.7709,12.0,16.1,0.0,1021.78,Partly cloudy until evening.
88967,2016-08-31 02:00:00.000 +0200,Partly Cloudy,rain,17.96666666666667,17.96666666666667,0.63,13.218100000000002,19.0,15.1823,0.0,1021.64,Partly cloudy until evening.
88968,2016-08-31 03:00:00.000 +0200,Partly Cloudy,rain,17.555555555555557,17.555555555555557,0.64,13.7977,21.0,16.1,0.0,1021.78,Partly cloudy until evening.
88969,2016-08-31 04:00:00.000 +0200,Clear,rain,17.461111111111112,17.461111111111112,0.61,17.259200000000003,20.0,16.1,0.0,1021.59,Partly cloudy until evening.
88970,2016-08-31 05:00:00.000 +0200,Partly Cloudy,rain,16.62777777777778,16.62777777777778,0.63,13.218100000000002,27.0,15.1823,0.0,1021.67,Partly cloudy until evening.
88971,2016-08-31 06:00:00.000 +0200,Partly Cloudy,rain,15.816666666666666,15.816666666666666,0.68,14.2002,20.0,16.1,0.0,1021.9,Partly cloudy until evening.
88972,2016-08-31 07:00:00.000 +0200,Partly Cloudy,rain,16.91111111111111,16.91111111111111,0.6,15.230600000000004,21.0,16.1,0.0,1022.2,Partly cloudy until evening.
88973,2016-08-31 08:00:00.000 +0200,Partly Cloudy,rain,18.55555555555556,18.55555555555556,0.54,18.8209,29.0,15.552600000000002,0.0,1022.47,Partly cloudy until evening.
88974,2016-08-31 09:00:00.000 +0200,Partly Cloudy,rain,21.0,21.0,0.47,17.388,31.0,16.1,0.0,1022.68,Partly cloudy until evening.
88975,2016-08-31 10:00:00.000 +0200,Partly Cloudy,rain,22.2,22.2,0.39,20.286,31.0,16.1,0.0,1022.68,Partly cloudy until evening.
88976,2016-08-31 11:00:00.000 +0200,Partly Cloudy,rain,23.772222222222226,23.772222222222226,0.37,13.4757,15.0,15.552600000000002,0.0,1022.76,Partly cloudy until evening.
88977,2016-08-31 12:00:00.000 +0200,Partly Cloudy,rain,24.95,24.95,0.33,15.4882,12.0,16.1,0.0,1022.75,Partly cloudy until evening.
88978,2016-08-31 13:00:00.000 +0200,Partly Cloudy,rain,27.10555555555556,26.57777777777778,0.32,13.9748,21.0,16.1,0.0,1022.46,Partly cloudy until evening.
88979,2016-08-31 14:00:00.000 +0200,Partly Cloudy,rain,26.98333333333333,26.52777777777778,0.33,12.6868,355.0,15.552600000000002,0.0,1022.13,Partly cloudy until evening.
88980,2016-08-31 15:00:00.000 +0200,Partly Cloudy,rain,27.15,26.605555555555554,0.32,12.3165,342.0,16.1,0.0,1021.74,Partly cloudy until evening.
88981,2016-08-31 16:00:00.000 +0200,Partly Cloudy,rain,27.194444444444443,26.633333333333333,0.32,10.835300000000002,351.0,16.1,0.0,1021.34,Partly cloudy until evening.
88982,2016-08-31 17:00:00.000 +0200,Partly Cloudy,rain,27.044444444444448,26.566666666666663,0.33,10.835300000000002,323.0,15.552600000000002,0.0,1021.2,Partly cloudy until evening.
88983,2016-08-31 18:00:00.000 +0200,Partly Cloudy,rain,26.08333333333333,26.08333333333333,0.32,10.7709,342.0,16.1,0.0,1021.12,Partly cloudy until evening.
88984,2016-08-31 19:00:00.000 +0200,Partly Cloudy,rain,23.744444444444444,23.744444444444444,0.39,9.3219,351.0,16.1,0.0,1020.81,Partly cloudy until evening.
88985,2016-08-31 20:00:00.000 +0200,Partly Cloudy,rain,21.03333333333333,21.03333333333333,0.49,7.406,10.0,15.552600000000002,0.0,1021.13,Partly cloudy until evening.
88986,2016-08-31 21:00:00.000 +0200,Clear,rain,17.66111111111111,17.66111111111111,0.61,7.679699999999999,20.0,16.1,0.0,1021.64,Partly cloudy until evening.
88987,2016-08-31 22:00:00.000 +0200,Clear,rain,16.477777777777774,16.477777777777774,0.64,3.22,30.0,16.1,0.0,1021.93,Partly cloudy until evening.
88988,2016-08-31 23:00:00.000 +0200,Clear,rain,15.13888888888889,15.13888888888889,0.67,6.6976,39.0,15.552600000000002,0.0,1022.1,Partly cloudy until evening.
88989,2016-08-04 00:00:00.000 +0200,Partly Cloudy,rain,17.711111111111112,17.711111111111112,0.9,0.0,0.0,16.1,0.0,1016.73,Partly cloudy starting in the morning continuing until night.
88990,2016-08-04 01:00:00.000 +0200,Partly Cloudy,rain,17.105555555555554,17.105555555555554,0.93,0.0,0.0,16.1,0.0,1017.02,Partly cloudy starting in the morning continuing until night.
88991,2016-08-04 02:00:00.000 +0200,Clear,rain,16.688888888888886,16.688888888888886,0.96,1.5456,14.0,10.2235,0.0,1016.88,Partly cloudy starting in the morning continuing until night.
88992,2016-08-04 03:00:00.000 +0200,Clear,rain,16.52777777777778,16.52777777777778,0.93,0.0,0.0,10.2557,0.0,1016.82,Partly cloudy starting in the morning continuing until night.
88993,2016-08-04 04:00:00.000 +0200,Clear,rain,15.511111111111113,15.511111111111113,0.96,0.0,0.0,10.2074,0.0,1016.63,Partly cloudy starting in the morning continuing until night.
88994,2016-08-04 05:00:00.000 +0200,Partly Cloudy,rain,15.616666666666667,15.616666666666667,0.94,3.22,250.0,10.1752,0.0,1016.78,Partly cloudy starting in the morning continuing until night.
88995,2016-08-04 06:00:00.000 +0200,Partly Cloudy,rain,17.066666666666666,17.066666666666666,0.93,0.0,0.0,10.2557,0.0,1016.72,Partly cloudy starting in the morning continuing until night.
88996,2016-08-04 07:00:00.000 +0200,Partly Cloudy,rain,19.822222222222223,19.822222222222223,0.84,2.4633000000000003,182.0,15.1823,0.0,1016.91,Partly cloudy starting in the morning continuing until night.
88997,2016-08-04 08:00:00.000 +0200,Partly Cloudy,rain,22.600000000000005,22.600000000000005,0.72,1.6261,169.0,15.1823,0.0,1017.23,Partly cloudy starting in the morning continuing until night.
88998,2016-08-04 09:00:00.000 +0200,Partly Cloudy,rain,24.95,24.95,0.62,7.8729,122.0,16.1,0.0,1017.6,Partly cloudy starting in the morning continuing until night.
88999,2016-08-04 10:00:00.000 +0200,Partly Cloudy,rain,26.13333333333334,26.13333333333334,0.58,4.8783,180.0,9.982,0.0,1017.58,Partly cloudy starting in the morning continuing until night.
89000,2016-08-04 11:00:00.000 +0200,Partly Cloudy,rain,27.16111111111111,27.75,0.53,2.4311000000000003,162.0,10.577700000000002,0.0,1017.34,Partly cloudy starting in the morning continuing until night.
89001,2016-08-04 12:00:00.000 +0200,Partly Cloudy,rain,27.84444444444445,28.5,0.53,7.438200000000001,276.0,10.2557,0.0,1017.09,Partly cloudy starting in the morning continuing until night.
89002,2016-08-04 13:00:00.000 +0200,Partly Cloudy,rain,29.90555555555555,30.33333333333333,0.46,9.4024,111.0,10.2557,0.0,1016.7,Partly cloudy starting in the morning continuing until night.
89003,2016-08-04 14:00:00.000 +0200,Partly Cloudy,rain,28.827777777777776,28.883333333333333,0.45,1.9159,323.0,15.552600000000002,0.0,1016.36,Partly cloudy starting in the morning continuing until night.
89004,2016-08-04 15:00:00.000 +0200,Partly Cloudy,rain,28.938888888888894,28.850000000000005,0.43,3.8962,24.0,16.1,0.0,1015.9,Partly cloudy starting in the morning continuing until night.
89005,2016-08-04 16:00:00.000 +0200,Mostly Cloudy,rain,28.911111111111115,29.11666666666666,0.46,8.0661,108.0,16.1,0.0,1015.51,Partly cloudy starting in the morning continuing until night.
89006,2016-08-04 17:00:00.000 +0200,Partly Cloudy,rain,29.738888888888887,29.672222222222217,0.42,2.2057,102.0,15.552600000000002,0.0,1015.24,Partly cloudy starting in the morning continuing until night.
89007,2016-08-04 18:00:00.000 +0200,Partly Cloudy,rain,29.92777777777778,29.67777777777778,0.41,5.119800000000001,103.0,16.1,0.0,1014.72,Partly cloudy starting in the morning continuing until night.
89008,2016-08-04 19:00:00.000 +0200,Partly Cloudy,rain,28.79444444444444,29.011111111111116,0.46,7.792400000000001,102.0,16.1,0.0,1014.51,Partly cloudy starting in the morning continuing until night.
89009,2016-08-04 20:00:00.000 +0200,Partly Cloudy,rain,26.166666666666664,26.166666666666664,0.56,2.1091,77.0,15.552600000000002,0.0,1014.55,Partly cloudy starting in the morning continuing until night.
89010,2016-08-04 21:00:00.000 +0200,Partly Cloudy,rain,22.75555555555555,22.75555555555555,0.71,4.7495,120.0,16.1,0.0,1014.6,Partly cloudy starting in the morning continuing until night.
89011,2016-08-04 22:00:00.000 +0200,Partly Cloudy,rain,22.61666666666666,22.61666666666666,0.72,6.279,110.0,16.1,0.0,1014.8,Partly cloudy starting in the morning continuing until night.
89012,2016-08-04 23:00:00.000 +0200,Clear,rain,21.950000000000003,21.950000000000003,0.73,6.1341,113.0,15.1823,0.0,1014.79,Partly cloudy starting in the morning continuing until night.
89013,2016-08-05 00:00:00.000 +0200,Clear,rain,21.46111111111111,21.46111111111111,0.74,6.44,110.0,16.1,0.0,1014.32,Partly cloudy starting in the afternoon.
89014,2016-08-05 01:00:00.000 +0200,Clear,rain,21.43888888888889,21.43888888888889,0.74,11.27,110.0,16.1,0.0,1013.92,Partly cloudy starting in the afternoon.
89015,2016-08-05 02:00:00.000 +0200,Clear,rain,21.194444444444446,21.194444444444446,0.76,10.3201,108.0,15.1823,0.0,1013.62,Partly cloudy starting in the afternoon.
89016,2016-08-05 03:00:00.000 +0200,Clear,rain,21.32222222222222,21.32222222222222,0.73,10.8997,110.0,16.1,0.0,1013.22,Partly cloudy starting in the afternoon.
89017,2016-08-05 04:00:00.000 +0200,Clear,rain,20.78888888888889,20.78888888888889,0.77,11.27,110.0,16.1,0.0,1012.94,Partly cloudy starting in the afternoon.
89018,2016-08-05 05:00:00.000 +0200,Partly Cloudy,rain,20.061111111111117,20.061111111111117,0.81,12.5741,118.0,15.1823,0.0,1012.88,Partly cloudy starting in the afternoon.
89019,2016-08-05 06:00:00.000 +0200,Partly Cloudy,rain,20.83333333333333,20.83333333333333,0.8,11.109000000000002,119.0,16.1,0.0,1012.91,Partly cloudy starting in the afternoon.
89020,2016-08-05 07:00:00.000 +0200,Partly Cloudy,rain,22.066666666666663,22.066666666666663,0.74,10.787,121.0,16.1,0.0,1012.81,Partly cloudy starting in the afternoon.
89021,2016-08-05 08:00:00.000 +0200,Clear,rain,24.494444444444447,24.494444444444447,0.67,14.876400000000002,129.0,15.1823,0.0,1012.76,Partly cloudy starting in the afternoon.
89022,2016-08-05 09:00:00.000 +0200,Clear,rain,27.15555555555555,27.866666666666664,0.54,20.0445,141.0,16.1,0.0,1012.7,Partly cloudy starting in the afternoon.
89023,2016-08-05 10:00:00.000 +0200,Breezy,rain,27.77777777777778,28.15555555555556,0.49,32.1839,141.0,16.1,0.0,1012.48,Partly cloudy starting in the afternoon.
89024,2016-08-05 11:00:00.000 +0200,Clear,rain,28.827777777777776,28.994444444444444,0.46,26.2269,142.0,15.552600000000002,0.0,1012.23,Partly cloudy starting in the afternoon.
89025,2016-08-05 12:00:00.000 +0200,Clear,rain,30.022222222222226,30.100000000000005,0.43,26.5167,150.0,16.1,0.0,1012.18,Partly cloudy starting in the afternoon.
89026,2016-08-05 13:00:00.000 +0200,Partly Cloudy,rain,31.08333333333333,30.80555555555556,0.38,26.2913,159.0,16.1,0.0,1011.78,Partly cloudy starting in the afternoon.
89027,2016-08-05 14:00:00.000 +0200,Partly Cloudy,rain,31.11111111111111,30.761111111111116,0.38,22.5561,160.0,15.552600000000002,0.0,1011.42,Partly cloudy starting in the afternoon.
89028,2016-08-05 15:00:00.000 +0200,Partly Cloudy,rain,32.19444444444444,32.76666666666667,0.41,21.815500000000004,160.0,16.1,0.0,1011.11,Partly cloudy starting in the afternoon.
89029,2016-08-05 16:00:00.000 +0200,Partly Cloudy,rain,32.19444444444444,32.733333333333334,0.41,20.0767,150.0,16.1,0.0,1011.0,Partly cloudy starting in the afternoon.
89030,2016-08-05 17:00:00.000 +0200,Partly Cloudy,rain,32.08888888888889,32.01111111111111,0.38,15.0696,151.0,15.552600000000002,0.0,1011.05,Partly cloudy starting in the afternoon.
89031,2016-08-05 18:00:00.000 +0200,Partly Cloudy,rain,32.17222222222222,32.75,0.41,15.552600000000002,131.0,16.1,0.0,1010.7,Partly cloudy starting in the afternoon.
89032,2016-08-05 19:00:00.000 +0200,Partly Cloudy,rain,29.97222222222222,30.727777777777774,0.48,10.8836,131.0,16.1,0.0,1010.61,Partly cloudy starting in the afternoon.
89033,2016-08-05 20:00:00.000 +0200,Partly Cloudy,rain,27.800000000000004,28.561111111111103,0.54,10.4006,130.0,15.552600000000002,0.0,1011.26,Partly cloudy starting in the afternoon.
89034,2016-08-05 21:00:00.000 +0200,Partly Cloudy,rain,25.99444444444445,25.99444444444445,0.61,11.27,130.0,16.1,0.0,1011.5,Partly cloudy starting in the afternoon.
89035,2016-08-05 22:00:00.000 +0200,Partly Cloudy,rain,25.977777777777774,25.977777777777774,0.61,11.237800000000002,111.0,16.1,0.0,1011.61,Partly cloudy starting in the afternoon.
89036,2016-08-05 23:00:00.000 +0200,Partly Cloudy,rain,25.038888888888884,25.038888888888884,0.65,12.7029,119.0,15.552600000000002,0.0,1011.85,Partly cloudy starting in the afternoon.
89037,2016-08-06 00:00:00.000 +0200,Partly Cloudy,rain,24.288888888888888,24.288888888888888,0.67,9.66,108.0,16.1,0.0,1011.98,Partly cloudy throughout the day.
89038,2016-08-06 01:00:00.000 +0200,Partly Cloudy,rain,23.54444444444444,23.54444444444444,0.7,9.3219,119.0,16.1,0.0,1012.23,Partly cloudy throughout the day.
89039,2016-08-06 02:00:00.000 +0200,Partly Cloudy,rain,22.866666666666664,22.866666666666664,0.68,3.9928,122.0,15.520400000000002,0.0,1012.55,Partly cloudy throughout the day.
89040,2016-08-06 03:00:00.000 +0200,Partly Cloudy,rain,21.45555555555556,21.45555555555556,0.8,14.3451,293.0,16.1,0.0,1013.59,Partly cloudy throughout the day.
89041,2016-08-06 04:00:00.000 +0200,Partly Cloudy,rain,19.90555555555555,19.90555555555555,0.81,14.457800000000002,302.0,16.1,0.0,1014.05,Partly cloudy throughout the day.
89042,2016-08-06 05:00:00.000 +0200,Partly Cloudy,rain,19.361111111111107,19.361111111111107,0.85,16.744000000000003,332.0,15.552600000000002,0.0,1014.14,Partly cloudy throughout the day.
89043,2016-08-06 06:00:00.000 +0200,Mostly Cloudy,rain,18.84444444444445,18.84444444444445,0.9,14.9569,329.0,9.982,0.0,1015.1,Partly cloudy throughout the day.
89044,2016-08-06 07:00:00.000 +0200,Mostly Cloudy,rain,19.866666666666667,19.866666666666667,0.84,15.939000000000002,338.0,9.982,0.0,1016.61,Partly cloudy throughout the day.
89045,2016-08-06 08:00:00.000 +0200,Partly Cloudy,rain,20.822222222222223,20.822222222222223,0.8,16.3415,314.0,10.3523,0.0,1016.0,Partly cloudy throughout the day.
89046,2016-08-06 09:00:00.000 +0200,Mostly Cloudy,rain,22.416666666666664,22.416666666666664,0.73,15.536500000000002,328.0,15.826300000000002,0.0,1016.22,Partly cloudy throughout the day.
89047,2016-08-06 10:00:00.000 +0200,Mostly Cloudy,rain,22.511111111111106,22.511111111111106,0.72,14.2646,301.0,9.982,0.0,1016.14,Partly cloudy throughout the day.
89048,2016-08-06 11:00:00.000 +0200,Mostly Cloudy,rain,22.20555555555556,22.20555555555556,0.75,16.7279,305.0,10.3523,0.0,1016.8,Partly cloudy throughout the day.
89049,2016-08-06 12:00:00.000 +0200,Mostly Cloudy,rain,19.98333333333333,19.98333333333333,0.84,21.9765,291.0,9.982,0.0,1017.37,Partly cloudy throughout the day.
89050,2016-08-06 13:00:00.000 +0200,Mostly Cloudy,rain,21.18333333333333,21.18333333333333,0.79,20.4309,310.0,10.2557,0.0,1017.74,Partly cloudy throughout the day.
89051,2016-08-06 14:00:00.000 +0200,Partly Cloudy,rain,22.338888888888885,22.338888888888885,0.74,20.2699,302.0,15.552600000000002,0.0,1017.44,Partly cloudy throughout the day.
89052,2016-08-06 15:00:00.000 +0200,Partly Cloudy,rain,25.09444444444445,25.09444444444445,0.64,20.447,301.0,15.826300000000002,0.0,1017.24,Partly cloudy throughout the day.
89053,2016-08-06 16:00:00.000 +0200,Partly Cloudy,rain,26.094444444444445,26.094444444444445,0.6,20.3987,292.0,15.826300000000002,0.0,1017.24,Partly cloudy throughout the day.
89054,2016-08-06 17:00:00.000 +0200,Partly Cloudy,rain,26.088888888888885,26.088888888888885,0.59,16.905,302.0,10.3523,0.0,1017.12,Partly cloudy throughout the day.
89055,2016-08-06 18:00:00.000 +0200,Partly Cloudy,rain,25.95555555555556,25.95555555555556,0.6,22.024800000000003,301.0,10.2557,0.0,1017.28,Partly cloudy throughout the day.
89056,2016-08-06 19:00:00.000 +0200,Partly Cloudy,rain,24.81666666666667,24.81666666666667,0.64,21.5257,291.0,16.1,0.0,1017.79,Partly cloudy throughout the day.
89057,2016-08-06 20:00:00.000 +0200,Partly Cloudy,rain,22.85,22.85,0.7,11.8335,297.0,15.552600000000002,0.0,1018.4,Partly cloudy throughout the day.
89058,2016-08-06 21:00:00.000 +0200,Partly Cloudy,rain,22.17777777777778,22.17777777777778,0.73,11.0768,291.0,15.826300000000002,0.0,1018.87,Partly cloudy throughout the day.
89059,2016-08-06 22:00:00.000 +0200,Partly Cloudy,rain,21.57777777777778,21.57777777777778,0.73,14.1519,311.0,15.826300000000002,0.0,1019.29,Partly cloudy throughout the day.
89060,2016-08-06 23:00:00.000 +0200,Partly Cloudy,rain,20.98888888888889,20.98888888888889,0.75,12.4292,314.0,15.3111,0.0,1019.55,Partly cloudy throughout the day.
89061,2016-08-07 00:00:00.000 +0200,Partly Cloudy,rain,20.422222222222224,20.422222222222224,0.76,13.8299,331.0,15.826300000000002,0.0,1020.29,Partly cloudy throughout the day.
89062,2016-08-07 01:00:00.000 +0200,Mostly Cloudy,rain,20.883333333333336,20.883333333333336,0.76,16.7601,29.0,15.826300000000002,0.0,1020.59,Partly cloudy throughout the day.
89063,2016-08-07 02:00:00.000 +0200,Mostly Cloudy,rain,19.916666666666664,19.916666666666664,0.76,13.894300000000005,16.0,14.9569,0.0,1020.74,Partly cloudy throughout the day.
89064,2016-08-07 03:00:00.000 +0200,Mostly Cloudy,rain,19.86111111111111,19.86111111111111,0.76,13.524,0.0,15.826300000000002,0.0,1020.92,Partly cloudy throughout the day.
89065,2016-08-07 04:00:00.000 +0200,Mostly Cloudy,rain,19.377777777777776,19.377777777777776,0.78,10.7548,359.0,15.826300000000002,0.0,1021.38,Partly cloudy throughout the day.
89066,2016-08-07 05:00:00.000 +0200,Mostly Cloudy,rain,19.261111111111116,19.261111111111116,0.72,16.1161,350.0,14.9569,0.0,1021.44,Partly cloudy throughout the day.
89067,2016-08-07 06:00:00.000 +0200,Mostly Cloudy,rain,18.79444444444444,18.79444444444444,0.69,15.697500000000002,340.0,10.2557,0.0,1021.72,Partly cloudy throughout the day.
89068,2016-08-07 07:00:00.000 +0200,Mostly Cloudy,rain,19.844444444444445,19.844444444444445,0.64,17.146500000000003,359.0,16.1,0.0,1022.0,Partly cloudy throughout the day.
89069,2016-08-07 08:00:00.000 +0200,Mostly Cloudy,rain,19.87777777777778,19.87777777777778,0.72,14.2002,359.0,15.552600000000002,0.0,1022.27,Partly cloudy throughout the day.
89070,2016-08-07 09:00:00.000 +0200,Mostly Cloudy,rain,22.600000000000005,22.600000000000005,0.58,21.4613,9.0,16.1,0.0,1022.42,Partly cloudy throughout the day.
89071,2016-08-07 10:00:00.000 +0200,Partly Cloudy,rain,24.822222222222223,24.822222222222223,0.48,24.5525,19.0,16.1,0.0,1022.54,Partly cloudy throughout the day.
89072,2016-08-07 11:00:00.000 +0200,Partly Cloudy,rain,24.866666666666667,24.866666666666667,0.47,25.4219,10.0,15.552600000000002,0.0,1022.7,Partly cloudy throughout the day.
89073,2016-08-07 12:00:00.000 +0200,Partly Cloudy,rain,27.016666666666666,27.11111111111111,0.44,20.1733,19.0,16.1,0.0,1022.62,Partly cloudy throughout the day.
89074,2016-08-07 13:00:00.000 +0200,Partly Cloudy,rain,27.133333333333336,27.027777777777786,0.41,22.8298,19.0,16.1,0.0,1022.78,Partly cloudy throughout the day.
