date,observed,trend,seasonal,resid,seasonally_adjusted,residual_abs,is_large_residual
1995-05-01,363.7,360.61042534149664,3.123607251636457,-0.034032593133076716,360.57639274836356,0.034032593133076716,False
1995-06-01,363.25,360.77401282949194,2.340295234625227,0.13569193588284634,360.9097047653748,0.13569193588284634,False
1995-07-01,361.8,360.9351070303148,0.6646440992053084,0.2002488704799248,361.1353559007947,0.2002488704799248,False
1995-08-01,359.375,361.0940339578284,-1.5913567620235396,-0.12767719580483572,360.96635676202357,0.12767719580483572,False
1995-09-01,358.0,361.2513530970534,-3.4750516530458295,0.22369855599242783,361.47505165304585,0.22369855599242783,False
1995-10-01,357.85,361.4070351819496,-3.362452187339351,-0.19458299461024353,361.21245218733935,0.19458299461024353,False
1995-11-01,359.475,361.56027081837397,-2.134593543641839,0.04932272526787074,361.60959354364184,0.04932272526787074,False
1995-12-01,360.7,361.7094068866957,-0.8274407066643229,-0.1819661800313952,361.5274407066643,0.1819661800313952,False
1996-01-01,362.025,361.85250301874265,0.14635043138693132,0.026146549870418312,361.87864956861307,0.026146549870418312,False
1996-02-01,363.175,361.98910832502435,0.8010146546648342,0.3848770203108529,362.3739853453352,0.3848770203108529,False
1996-03-01,364.06000000000006,362.1190771595299,1.6167941160102282,0.3241287244599107,362.44320588398983,0.3241287244599107,False
1996-04-01,364.7,362.2424660831829,2.7290111342284296,-0.27147721741130226,361.9709888657716,0.27147721741130226,False
1996-05-01,365.325,362.35854298890234,3.0432509187095733,-0.07679390761194327,362.2817490812904,0.07679390761194327,False
1996-06-01,364.88,362.4686568101978,2.3001825883811993,0.11116060142103379,362.5798174116188,0.11116060142103379,False
1996-07-01,363.475,362.5741065905559,0.6671053673667501,0.23378804207737858,362.8078946326333,0.23378804207737858,False
1996-08-01,361.32,362.6746070007107,-1.5735785442213317,0.21897154351063364,362.8935785442213,0.21897154351063364,False
1996-09-01,359.4,362.770823012318,-3.4599950436364346,0.08917203131841234,362.8599950436364,0.08917203131841234,False
1996-10-01,359.625,362.8635722776513,-3.332632868143062,0.094060590491722,362.95763286814304,0.094060590491722,False
1996-11-01,360.73999999999995,362.9535207119766,-2.09000110103435,-0.12351961094225317,362.8300011010343,0.12351961094225317,False
1996-12-01,362.375,363.04206131274555,-0.7836232434497614,0.11656193070422205,363.15862324344977,0.11656193070422205,False
1997-01-01,363.125,363.1323114086787,0.15981830339696285,-0.16712971207562077,362.96518169660305,0.16712971207562077,False
1997-02-01,363.875,363.2277102731418,0.8182587936109185,-0.1709690667527184,363.05674120638906,0.1709690667527184,False
1997-03-01,364.56,363.3306340660412,1.598552175542888,-0.36918624158408875,362.96144782445714,0.36918624158408875,False
1997-04-01,366.325,363.4437586005358,2.6780357748009336,0.2032056246632692,363.64696422519904,0.2032056246632692,False
1997-05-01,366.68,363.57128886386187,2.979931894380328,0.12877924175779754,363.70006810561966,0.12877924175779754,False
1997-06-01,365.475,363.7157457470094,2.2661282225433244,-0.5068739695527142,363.2088717774567,0.5068739695527142,True
1997-07-01,364.375,363.8775007861894,0.6566809836812151,-0.1591817698705995,363.7183190163188,0.1591817698705995,False
1997-08-01,362.46000000000004,364.0560005745717,-1.5603594812339199,-0.03564109333774468,364.020359481234,0.03564109333774468,False
1997-09-01,360.15,364.2505673098274,-3.4403206799137935,-0.6602466299136154,363.59032067991376,0.6602466299136154,True
1997-10-01,360.75,364.46034172679146,-3.3057022329650976,-0.4046394938263802,364.0557022329651,0.4046394938263802,False
1997-11-01,362.38,364.68409390601397,-2.053506551708952,-0.25058735430502566,364.43350655170894,0.25058735430502566,False
1997-12-01,364.25,364.92030443969105,-0.7355000250887717,0.06519558539770287,364.98550002508875,0.06519558539770287,False
1998-01-01,365.34000000000003,365.166071246579,0.16969542261197001,0.004233330809029212,365.17030457738804,0.004233330809029212,False
1998-02-01,366.2,365.4182739277703,0.8356611220329938,-0.05393504980332864,365.364338877967,0.05393504980332864,False
1998-03-01,367.375,365.6742536964897,1.5823817854102629,0.11836451810006565,365.79261821458977,0.11836451810006565,False
1998-04-01,368.525,365.9309263120251,2.6268431459566446,-0.032769457981771666,365.89815685404335,0.032769457981771666,False
1998-05-01,369.14,366.1834877530717,2.92229078467597,0.03422146225233291,366.217709215324,0.03422146225233291,False
1998-06-01,368.75,366.42784707711434,2.2321205582576864,0.09003236462797304,366.5178794417423,0.09003236462797304,False
1998-07-01,367.6,366.66053084964557,0.6445360081216702,0.29493314223276457,366.95546399187833,0.29493314223276457,False
1998-08-01,365.71999999999997,366.87782544056455,-1.5452295524964443,0.38740411193185764,367.2652295524964,0.38740411193185764,False
1998-09-01,363.925,367.07753487257975,-3.4236389002800625,0.27110402770034625,367.3486389002801,0.27110402770034625,False
1998-10-01,364.32,367.2595563244995,-3.278152240844777,0.33859591634529806,367.5981522408448,0.33859591634529806,False
1998-11-01,365.55,367.42378021437906,-2.018680077265643,0.1448998628865752,367.56868007726564,0.1448998628865752,False
1998-12-01,366.925,367.5704846611466,-0.6864781145213009,0.0409934533747105,367.61147811452133,0.0409934533747105,False
1999-01-01,368.12,367.7005121057394,0.17853185926375714,0.24095603499682738,367.9414681407362,0.24095603499682738,False
1999-02-01,368.85,367.8154526048079,0.8506069620953977,0.1839404330967227,367.9993930379046,0.1839404330967227,False
1999-03-01,369.6,367.91757121153387,1.5684434407003423,0.11398534776583347,368.0315565592997,0.11398534776583347,False
1999-04-01,370.975,368.00852524545184,2.576161506806353,0.39031324774185805,368.3988384931937,0.39031324774185805,False
1999-05-01,370.84000000000003,368.0909556093193,2.8659926006038976,-0.11694820992312316,367.97400739939616,0.11694820992312316,False
1999-06-01,370.25,368.1676703759798,2.1999151045163763,-0.11758548049618867,368.0500848954836,0.11758548049618867,False
1999-07-01,369.0,368.24096655359756,0.629992609085197,0.12904083731723404,368.3700073909148,0.12904083731723404,False
1999-08-01,366.7,368.31333058434996,-1.5303305756307686,-0.083000008719182,368.2303305756308,0.083000008719182,False
1999-09-01,364.675,368.3863271495029,-3.407369038228933,-0.3039581112739711,368.08236903822893,0.3039581112739711,False
1999-10-01,365.14,368.46153538249484,-3.247909529192359,-0.07362585330247384,368.38790952919237,0.07362585330247384,False
1999-11-01,366.65,368.5414025450898,-1.98283957254874,0.09143702745893734,368.63283957254873,0.09143702745893734,False
1999-12-01,367.9,368.6285165079335,-0.6384307275808917,-0.09008578035263781,368.5384307275809,0.09008578035263781,False
2000-01-01,369.02,368.72451093446637,0.18703955745663453,0.10844950807700116,368.83296044254337,0.10844950807700116,False
2000-02-01,369.375,368.82888028417847,0.8627277078059237,-0.3166079919843696,368.5122722921941,0.3166079919843696,False
2000-03-01,370.4,368.9397740727692,1.5564716289140037,-0.09624570168318769,368.843528371086,0.09624570168318769,False
2000-04-01,371.54,369.05579495685595,2.525204066940255,-0.04099902379618925,369.01479593305976,0.04099902379618925,False
2000-05-01,371.65,369.1751764539852,2.8097961111824308,-0.33497256516767493,368.84020388881754,0.33497256516767493,False
2000-06-01,371.625,369.2969172866722,2.1709696175497477,0.15711309577801558,369.45403038245024,0.15711309577801558,False
2000-07-01,369.94,369.42162566455477,0.6117602928603718,-0.093385957415137,369.32823970713963,0.093385957415137,False
2000-08-01,367.95,369.54895439432624,-1.517863445422888,-0.081090948903352,369.4678634454229,0.081090948903352,False
2000-09-01,366.53999999999996,369.6780815710759,-3.3894918607328854,0.2514102896569739,369.92949186073287,0.2514102896569739,False
2000-10-01,366.725,369.8087309652766,-3.2149361416091544,0.13120517633257123,369.93993614160917,0.13120517633257123,False
2000-11-01,368.125,369.940186847319,-1.945159542586556,0.12997269526755417,370.07015954258657,0.12997269526755417,False
2000-12-01,369.44,370.07077440251976,-0.5915952299783611,-0.03917917254142367,370.03159522997834,0.03917917254142367,False
2001-01-01,370.175,370.192278068174,0.194755260046467,-0.21203332822045695,369.98024473995355,0.21203332822045695,False
2001-02-01,371.325,370.31289790099055,0.8723679708298722,0.13973412817955477,370.4526320291701,0.13973412817955477,False
2001-03-01,372.06,370.43349909388576,1.5461900701980873,0.08031083591617971,370.51380992980194,0.08031083591617971,False
2001-04-01,372.775,370.5539970611189,2.472032195764848,-0.2510292568837258,370.30296780423515,0.2510292568837258,False
2001-05-01,373.79999999999995,370.67429106632636,2.7545533477062376,0.3711555859673581,371.0454466522937,0.3711555859673581,False
2001-06-01,373.06,370.79437183884824,2.1465257273285134,0.1191024338232296,370.91347427267146,0.1191024338232296,False
2001-07-01,371.3,370.9141528560689,0.5886176202923142,-0.20277047636119505,370.7113823797077,0.20277047636119505,False
2001-08-01,369.425,371.0335484067585,-1.5088725042310633,-0.09967590252739456,370.9338725042311,0.09967590252739456,False
2001-09-01,367.88,371.1525579159297,-3.367989272807805,0.09543135687806625,371.2479892728078,0.09543135687806625,False
2001-10-01,368.05,371.2712208748472,-3.179619782268716,-0.04160109257844624,371.22961978226874,0.04160109257844624,False
2001-11-01,369.375,371.3895574947247,-1.9060708684073646,-0.10848662631735806,371.28107086840737,0.10848662631735806,False
2001-12-01,371.02,371.5076027934374,-0.5455607225039802,0.05795792906656061,371.56556072250396,0.05795792906656061,False
